employee_id,name,department,position,hire_date,exit_date,is_active,salary_band,region
EMP-01811,Karyawan-01811,Operations,Area Supervisor,2020-06-11,,1,Band-2,Makassar
EMP-01812,Karyawan-01812,Operations,Store Manager,2021-05-15,,1,Band-2,Makassar
EMP-01813,Karyawan-01813,Operations,Asisten Apoteker,2023-10-26,,1,Band-1,Jakarta
EMP-01814,Karyawan-01814,Operations,Kasir,2015-06-12,,1,Band-2,Surabaya
EMP-01815,Karyawan-01815,Operations,Kasir,2022-01-28,,1,Band-2,Bandung
EMP-01816,Karyawan-01816,Operations,Area Supervisor,2025-08-20,,1,Band-1,Makassar
EMP-01817,Karyawan-01817,Operations,Area Supervisor,2019-04-14,,1,Band-2,Lainnya
EMP-01818,Karyawan-01818,Operations,Kasir,2020-08-19,2025-10-15,0,Band-2,Surabaya
EMP-01819,Karyawan-01819,Operations,Kasir,2023-06-28,2025-05-09,0,Band-2,Jakarta
EMP-01820,Karyawan-01820,Operations,Apoteker,2015-05-28,,1,Band-1,Makassar
EMP-01821,Karyawan-01821,Operations,Apoteker,2021-11-26,,1,Band-1,Jakarta
EMP-01822,Karyawan-01822,Operations,Kasir,2021-05-13,,1,Band-3,Bandung
EMP-01823,Karyawan-01823,Operations,Kasir,2018-09-28,,1,Band-1,Jakarta
EMP-01824,Karyawan-01824,Operations,Apoteker,2018-01-08,,1,Band-3,Jakarta
EMP-01825,Karyawan-01825,Operations,Asisten Apoteker,2017-02-20,,1,Band-2,Jakarta
EMP-01826,Karyawan-01826,Operations,Kasir,2019-09-27,,1,Band-3,Surabaya
EMP-01827,Karyawan-01827,Operations,Kasir,2020-05-19,,1,Band-1,Bandung
EMP-01828,Karyawan-01828,Operations,Store Manager,2017-08-09,,1,Band-1,Lainnya
EMP-01829,Karyawan-01829,Operations,Apoteker,2023-05-12,,1,Band-3,Makassar
EMP-01830,Karyawan-01830,Operations,Kasir,2022-11-02,,1,Band-3,Surabaya
EMP-01831,Karyawan-01831,Operations,Store Manager,2022-05-08,,1,Band-3,Jakarta
EMP-01832,Karyawan-01832,Operations,Store Manager,2022-07-05,,1,Band-4,Jakarta
EMP-01833,Karyawan-01833,Operations,Area Supervisor,2021-04-03,,1,Band-1,Bandung
EMP-01834,Karyawan-01834,Operations,Kasir,2025-01-20,,1,Band-3,Bandung
EMP-01835,Karyawan-01835,Operations,Asisten Apoteker,2020-11-06,,1,Band-1,Jakarta
EMP-01836,Karyawan-01836,Operations,Kasir,2021-10-15,,1,Band-1,Surabaya
EMP-01837,Karyawan-01837,Operations,Store Manager,2017-09-08,2025-02-21,0,Band-2,Surabaya
EMP-01838,Karyawan-01838,Operations,Kasir,2024-06-12,,1,Band-5,Lainnya
EMP-01839,Karyawan-01839,Operations,Asisten Apoteker,2021-01-28,,1,Band-1,Medan
EMP-01840,Karyawan-01840,Operations,Apoteker,2023-03-15,,1,Band-5,Jakarta
EMP-01841,Karyawan-01841,Operations,Area Supervisor,2017-04-15,,1,Band-2,Jakarta
EMP-01842,Karyawan-01842,Operations,Store Manager,2019-12-11,2025-04-09,0,Band-2,Semarang
EMP-01843,Karyawan-01843,Operations,Apoteker,2022-05-28,,1,Band-1,Surabaya
EMP-01844,Karyawan-01844,Operations,Kasir,2022-12-04,,1,Band-3,Medan
EMP-01845,Karyawan-01845,Operations,Kasir,2018-04-19,,1,Band-1,Surabaya
EMP-01846,Karyawan-01846,Operations,Area Supervisor,2021-06-12,,1,Band-4,Surabaya
EMP-01847,Karyawan-01847,Operations,Area Supervisor,2022-11-25,,1,Band-3,Surabaya
EMP-01848,Karyawan-01848,Operations,Kasir,2020-12-11,,1,Band-1,Medan
EMP-01849,Karyawan-01849,Operations,Store Manager,2022-08-04,,1,Band-2,Lainnya
EMP-01850,Karyawan-01850,Operations,Store Manager,2022-11-20,,1,Band-3,Makassar
EMP-01851,Karyawan-01851,Operations,Area Supervisor,2024-04-11,,1,Band-1,Bandung
EMP-01852,Karyawan-01852,Operations,Kasir,2019-11-18,,1,Band-1,Surabaya
EMP-01853,Karyawan-01853,Operations,Apoteker,2025-12-18,,1,Band-2,Bandung
EMP-01854,Karyawan-01854,Operations,Store Manager,2024-03-10,,1,Band-1,Surabaya
EMP-01855,Karyawan-01855,Operations,Apoteker,2024-02-21,2025-07-24,0,Band-4,Medan
EMP-01856,Karyawan-01856,Operations,Kasir,2023-12-26,,1,Band-3,Bandung
EMP-01857,Karyawan-01857,Operations,Apoteker,2019-07-14,,1,Band-3,Jakarta
EMP-01858,Karyawan-01858,Operations,Store Manager,2022-03-12,,1,Band-1,Makassar
EMP-01859,Karyawan-01859,Operations,Store Manager,2020-03-22,,1,Band-2,Medan
EMP-01860,Karyawan-01860,Operations,Area Supervisor,2018-05-01,,1,Band-3,Semarang
EMP-01861,Karyawan-01861,Operations,Apoteker,2023-01-04,,1,Band-4,Surabaya
EMP-01862,Karyawan-01862,Operations,Apoteker,2022-06-19,2025-07-08,0,Band-1,Bandung
EMP-01863,Karyawan-01863,Operations,Kasir,2025-06-25,,1,Band-2,Lainnya
EMP-01864,Karyawan-01864,Operations,Asisten Apoteker,2022-07-14,,1,Band-2,Medan
EMP-01865,Karyawan-01865,Operations,Area Supervisor,2021-02-23,,1,Band-3,Surabaya
EMP-01866,Karyawan-01866,Operations,Area Supervisor,2025-02-16,,1,Band-1,Jakarta
EMP-01867,Karyawan-01867,Operations,Apoteker,2017-03-26,,1,Band-1,Bandung
EMP-01868,Karyawan-01868,Operations,Kasir,2020-08-16,,1,Band-2,Bandung
EMP-01869,Karyawan-01869,Operations,Store Manager,2025-06-26,,1,Band-4,Makassar
EMP-01870,Karyawan-01870,Operations,Asisten Apoteker,2022-03-11,,1,Band-1,Lainnya
EMP-01871,Karyawan-01871,Operations,Apoteker,2023-05-25,,1,Band-1,Makassar
EMP-01872,Karyawan-01872,Operations,Kasir,2024-11-03,,1,Band-2,Lainnya
EMP-01873,Karyawan-01873,Operations,Apoteker,2021-05-05,,1,Band-5,Bandung
EMP-01874,Karyawan-01874,Operations,Area Supervisor,2023-02-27,,1,Band-2,Surabaya
EMP-01875,Karyawan-01875,Operations,Apoteker,2024-11-11,,1,Band-3,Surabaya
EMP-01876,Karyawan-01876,Operations,Apoteker,2024-08-11,,1,Band-3,Medan
EMP-01877,Karyawan-01877,Operations,Area Supervisor,2024-08-13,,1,Band-2,Surabaya
EMP-01878,Karyawan-01878,Operations,Kasir,2022-03-10,,1,Band-3,Lainnya
EMP-01879,Karyawan-01879,Operations,Asisten Apoteker,2023-06-28,,1,Band-2,Semarang
EMP-01880,Karyawan-01880,Operations,Kasir,2023-08-08,2025-01-12,0,Band-2,Lainnya
EMP-01881,Karyawan-01881,Operations,Store Manager,2021-07-05,,1,Band-3,Jakarta
EMP-01882,Karyawan-01882,Operations,Asisten Apoteker,2024-01-13,,1,Band-2,Medan
EMP-01883,Karyawan-01883,Operations,Apoteker,2018-01-26,,1,Band-1,Jakarta
EMP-01884,Karyawan-01884,Operations,Area Supervisor,2017-07-04,,1,Band-1,Jakarta
EMP-01885,Karyawan-01885,Operations,Area Supervisor,2019-05-21,,1,Band-2,Bandung
EMP-01886,Karyawan-01886,Operations,Area Supervisor,2019-03-19,,1,Band-1,Surabaya
EMP-01887,Karyawan-01887,Operations,Store Manager,2021-03-02,,1,Band-1,Lainnya
EMP-01888,Karyawan-01888,Operations,Asisten Apoteker,2021-12-01,2025-02-11,0,Band-1,Bandung
EMP-01889,Karyawan-01889,Operations,Kasir,2017-06-15,,1,Band-1,Surabaya
EMP-01890,Karyawan-01890,Operations,Apoteker,2020-09-03,,1,Band-5,Surabaya
EMP-01891,Karyawan-01891,Operations,Apoteker,2024-10-12,,1,Band-1,Jakarta
EMP-01892,Karyawan-01892,Operations,Asisten Apoteker,2020-06-10,,1,Band-4,Makassar
EMP-01893,Karyawan-01893,Operations,Asisten Apoteker,2024-07-25,,1,Band-1,Surabaya
EMP-01894,Karyawan-01894,Operations,Area Supervisor,2017-05-18,,1,Band-2,Jakarta
EMP-01895,Karyawan-01895,Operations,Asisten Apoteker,2023-03-02,,1,Band-4,Bandung
EMP-01896,Karyawan-01896,Operations,Asisten Apoteker,2025-11-20,,1,Band-2,Medan
EMP-01897,Karyawan-01897,Operations,Area Supervisor,2021-10-16,,1,Band-5,Lainnya
EMP-01898,Karyawan-01898,Operations,Apoteker,2025-03-18,,1,Band-3,Surabaya
EMP-01899,Karyawan-01899,Operations,Apoteker,2022-01-13,,1,Band-5,Makassar
EMP-01900,Karyawan-01900,Operations,Store Manager,2022-04-16,,1,Band-2,Makassar
EMP-01901,Karyawan-01901,Operations,Asisten Apoteker,2024-09-09,,1,Band-2,Surabaya
EMP-01902,Karyawan-01902,Operations,Area Supervisor,2023-02-18,,1,Band-4,Medan
EMP-01903,Karyawan-01903,Operations,Store Manager,2022-11-16,2025-06-27,0,Band-3,Bandung
EMP-01904,Karyawan-01904,Operations,Apoteker,2023-04-16,,1,Band-1,Bandung
EMP-01905,Karyawan-01905,Operations,Store Manager,2023-07-01,,1,Band-3,Lainnya
EMP-01906,Karyawan-01906,Operations,Kasir,2016-01-20,,1,Band-1,Lainnya
EMP-01907,Karyawan-01907,Operations,Apoteker,2022-09-16,,1,Band-1,Jakarta
EMP-01908,Karyawan-01908,Operations,Area Supervisor,2022-04-02,,1,Band-2,Medan
EMP-01909,Karyawan-01909,Operations,Area Supervisor,2021-12-25,,1,Band-1,Makassar
EMP-01910,Karyawan-01910,Operations,Kasir,2018-09-27,,1,Band-1,Jakarta
EMP-01911,Karyawan-01911,Operations,Area Supervisor,2025-02-26,,1,Band-3,Bandung
EMP-01912,Karyawan-01912,Operations,Kasir,2017-06-12,,1,Band-2,Lainnya
EMP-01913,Karyawan-01913,Operations,Apoteker,2022-10-12,2025-08-13,0,Band-1,Lainnya
EMP-01914,Karyawan-01914,Operations,Store Manager,2023-05-01,,1,Band-5,Surabaya
EMP-01915,Karyawan-01915,Operations,Asisten Apoteker,2021-01-08,,1,Band-5,Jakarta
EMP-01916,Karyawan-01916,Operations,Store Manager,2021-07-27,,1,Band-2,Bandung
EMP-01917,Karyawan-01917,Operations,Kasir,2020-08-24,,1,Band-2,Bandung
EMP-01918,Karyawan-01918,Operations,Kasir,2017-07-15,,1,Band-2,Medan
EMP-01919,Karyawan-01919,Operations,Kasir,2021-08-09,,1,Band-2,Medan
EMP-01920,Karyawan-01920,Operations,Apoteker,2022-07-05,,1,Band-2,Bandung
EMP-01921,Karyawan-01921,Operations,Area Supervisor,2022-06-11,,1,Band-2,Makassar
EMP-01922,Karyawan-01922,Operations,Kasir,2021-04-14,2025-09-01,0,Band-5,Surabaya
EMP-01923,Karyawan-01923,Operations,Area Supervisor,2022-03-25,,1,Band-1,Bandung
EMP-01924,Karyawan-01924,Operations,Asisten Apoteker,2023-03-03,,1,Band-2,Surabaya
EMP-01925,Karyawan-01925,Operations,Kasir,2019-01-08,,1,Band-1,Makassar
EMP-01926,Karyawan-01926,Operations,Area Supervisor,2023-06-26,,1,Band-3,Jakarta
EMP-01927,Karyawan-01927,Operations,Asisten Apoteker,2019-07-03,,1,Band-3,Jakarta
EMP-01928,Karyawan-01928,Operations,Area Supervisor,2025-11-05,,1,Band-3,Semarang
EMP-01929,Karyawan-01929,Operations,Kasir,2020-09-13,2025-10-21,0,Band-2,Jakarta
EMP-01930,Karyawan-01930,Operations,Apoteker,2019-06-28,,1,Band-2,Jakarta
EMP-01931,Karyawan-01931,Operations,Apoteker,2017-06-27,,1,Band-1,Medan
EMP-01932,Karyawan-01932,Operations,Kasir,2018-07-24,,1,Band-4,Surabaya
EMP-01933,Karyawan-01933,Operations,Area Supervisor,2021-06-05,,1,Band-3,Makassar
EMP-01934,Karyawan-01934,Operations,Area Supervisor,2022-11-13,,1,Band-4,Bandung
EMP-01935,Karyawan-01935,Operations,Store Manager,2023-06-19,,1,Band-4,Surabaya
EMP-01936,Karyawan-01936,Operations,Kasir,2023-03-09,,1,Band-4,Lainnya
EMP-01937,Karyawan-01937,Operations,Asisten Apoteker,2019-06-11,,1,Band-1,Makassar
EMP-01938,Karyawan-01938,Operations,Asisten Apoteker,2021-01-28,,1,Band-3,Surabaya
EMP-01939,Karyawan-01939,Operations,Asisten Apoteker,2019-11-21,,1,Band-4,Medan
EMP-01940,Karyawan-01940,Operations,Kasir,2024-09-22,,1,Band-1,Jakarta
EMP-01941,Karyawan-01941,Operations,Kasir,2018-10-13,,1,Band-1,Makassar
EMP-01942,Karyawan-01942,Operations,Store Manager,2023-08-12,,1,Band-3,Lainnya
EMP-01943,Karyawan-01943,Operations,Store Manager,2015-11-03,,1,Band-5,Semarang
EMP-01944,Karyawan-01944,Operations,Area Supervisor,2018-08-08,,1,Band-1,Makassar
EMP-01945,Karyawan-01945,Operations,Asisten Apoteker,2023-11-12,,1,Band-3,Bandung
EMP-01946,Karyawan-01946,Operations,Apoteker,2020-08-09,,1,Band-1,Medan
EMP-01947,Karyawan-01947,Operations,Kasir,2021-10-28,,1,Band-3,Makassar
EMP-01948,Karyawan-01948,Operations,Area Supervisor,2024-04-24,,1,Band-2,Makassar
EMP-01949,Karyawan-01949,Operations,Area Supervisor,2019-05-20,,1,Band-4,Bandung
EMP-01950,Karyawan-01950,Operations,Asisten Apoteker,2022-12-02,,1,Band-2,Bandung
EMP-01951,Karyawan-01951,Operations,Store Manager,2020-03-17,,1,Band-3,Bandung
EMP-01952,Karyawan-01952,Operations,Asisten Apoteker,2024-02-09,,1,Band-2,Lainnya
EMP-01953,Karyawan-01953,Operations,Kasir,2023-05-16,,1,Band-1,Medan
EMP-01954,Karyawan-01954,Operations,Asisten Apoteker,2020-03-18,2025-09-25,0,Band-3,Lainnya
EMP-01955,Karyawan-01955,Operations,Apoteker,2022-07-21,,1,Band-2,Bandung
EMP-01956,Karyawan-01956,Operations,Store Manager,2019-02-24,,1,Band-3,Bandung
EMP-01957,Karyawan-01957,Operations,Asisten Apoteker,2020-03-13,,1,Band-4,Medan
EMP-01958,Karyawan-01958,Operations,Area Supervisor,2023-06-16,,1,Band-3,Semarang
EMP-01959,Karyawan-01959,Operations,Asisten Apoteker,2019-09-27,2025-10-26,0,Band-4,Jakarta
EMP-01960,Karyawan-01960,Operations,Apoteker,2025-10-17,,1,Band-3,Surabaya
EMP-01961,Karyawan-01961,Operations,Asisten Apoteker,2023-09-18,,1,Band-1,Jakarta
EMP-01962,Karyawan-01962,Operations,Asisten Apoteker,2021-03-05,2025-06-24,0,Band-2,Lainnya
EMP-01963,Karyawan-01963,Operations,Area Supervisor,2023-10-22,,1,Band-3,Semarang
EMP-01964,Karyawan-01964,Operations,Store Manager,2015-03-19,,1,Band-1,Surabaya
EMP-01965,Karyawan-01965,Operations,Kasir,2022-05-23,,1,Band-2,Lainnya
EMP-01966,Karyawan-01966,Operations,Asisten Apoteker,2024-06-05,,1,Band-2,Semarang
EMP-01967,Karyawan-01967,Operations,Kasir,2022-11-04,,1,Band-3,Lainnya
EMP-01968,Karyawan-01968,Operations,Apoteker,2020-11-02,2025-03-20,0,Band-3,Semarang
EMP-01969,Karyawan-01969,Operations,Apoteker,2021-08-07,,1,Band-4,Semarang
EMP-01970,Karyawan-01970,Operations,Apoteker,2021-09-22,,1,Band-1,Lainnya
EMP-01971,Karyawan-01971,Operations,Apoteker,2015-10-10,,1,Band-2,Bandung
EMP-01972,Karyawan-01972,Operations,Area Supervisor,2024-04-03,2025-04-09,0,Band-1,Jakarta
EMP-01973,Karyawan-01973,Operations,Apoteker,2017-10-07,,1,Band-2,Semarang
EMP-01974,Karyawan-01974,Operations,Store Manager,2019-04-27,,1,Band-1,Semarang
EMP-01975,Karyawan-01975,Operations,Store Manager,2023-11-07,,1,Band-3,Jakarta
EMP-01976,Karyawan-01976,Operations,Store Manager,2019-11-24,,1,Band-1,Medan
EMP-01977,Karyawan-01977,Operations,Apoteker,2024-01-05,,1,Band-2,Bandung
EMP-01978,Karyawan-01978,Operations,Apoteker,2025-07-15,,1,Band-2,Jakarta
EMP-01979,Karyawan-01979,Operations,Kasir,2025-05-20,,1,Band-3,Lainnya
EMP-01980,Karyawan-01980,Operations,Kasir,2023-02-07,,1,Band-5,Semarang
EMP-01981,Karyawan-01981,Operations,Apoteker,2016-01-18,,1,Band-1,Jakarta
EMP-01982,Karyawan-01982,Operations,Store Manager,2024-07-24,,1,Band-2,Semarang
EMP-01983,Karyawan-01983,Operations,Asisten Apoteker,2021-12-01,,1,Band-3,Surabaya
EMP-01984,Karyawan-01984,Operations,Area Supervisor,2018-11-01,2025-11-12,0,Band-2,Makassar
EMP-01985,Karyawan-01985,Operations,Area Supervisor,2023-01-02,,1,Band-2,Bandung
EMP-01986,Karyawan-01986,Operations,Asisten Apoteker,2018-01-02,,1,Band-4,Bandung
EMP-01987,Karyawan-01987,Operations,Asisten Apoteker,2020-03-25,,1,Band-3,Lainnya
EMP-01988,Karyawan-01988,Operations,Apoteker,2024-01-18,,1,Band-1,Makassar
EMP-01989,Karyawan-01989,Operations,Apoteker,2020-08-05,,1,Band-3,Lainnya
EMP-01990,Karyawan-01990,Operations,Asisten Apoteker,2023-12-11,2025-08-04,0,Band-2,Medan
EMP-01991,Karyawan-01991,Operations,Area Supervisor,2021-07-25,,1,Band-2,Bandung
EMP-01992,Karyawan-01992,Operations,Store Manager,2023-10-01,,1,Band-1,Lainnya
EMP-01993,Karyawan-01993,Operations,Store Manager,2019-04-26,,1,Band-2,Surabaya
EMP-01994,Karyawan-01994,Operations,Store Manager,2022-08-02,2025-09-14,0,Band-3,Lainnya
EMP-01995,Karyawan-01995,Operations,Store Manager,2019-11-23,,1,Band-3,Surabaya
EMP-01996,Karyawan-01996,Operations,Area Supervisor,2024-11-12,,1,Band-1,Surabaya
EMP-01997,Karyawan-01997,Operations,Store Manager,2020-07-14,,1,Band-3,Lainnya
EMP-01998,Karyawan-01998,Operations,Store Manager,2017-11-03,,1,Band-2,Bandung
EMP-01999,Karyawan-01999,Operations,Asisten Apoteker,2024-06-20,,1,Band-3,Medan
EMP-02000,Karyawan-02000,Operations,Kasir,2021-01-16,,1,Band-2,Bandung
EMP-02001,Karyawan-02001,Operations,Store Manager,2021-12-11,,1,Band-1,Surabaya
EMP-02002,Karyawan-02002,Operations,Store Manager,2025-06-03,,1,Band-1,Jakarta
EMP-02003,Karyawan-02003,Operations,Kasir,2024-04-05,,1,Band-2,Jakarta
EMP-02004,Karyawan-02004,Operations,Area Supervisor,2019-11-16,,1,Band-3,Semarang
EMP-02005,Karyawan-02005,Operations,Store Manager,2023-11-23,,1,Band-1,Medan
EMP-02006,Karyawan-02006,Operations,Store Manager,2019-05-14,2025-12-12,0,Band-1,Makassar
EMP-02007,Karyawan-02007,Operations,Kasir,2019-04-23,,1,Band-3,Bandung
EMP-02008,Karyawan-02008,Operations,Apoteker,2024-11-12,,1,Band-1,Jakarta
EMP-02009,Karyawan-02009,Operations,Asisten Apoteker,2020-05-17,,1,Band-3,Lainnya
EMP-02010,Karyawan-02010,Operations,Asisten Apoteker,2025-07-17,,1,Band-3,Surabaya
EMP-02011,Karyawan-02011,Operations,Kasir,2021-08-05,,1,Band-3,Bandung
EMP-02012,Karyawan-02012,Operations,Asisten Apoteker,2021-08-10,,1,Band-1,Lainnya
EMP-02013,Karyawan-02013,Operations,Kasir,2022-11-19,,1,Band-1,Medan
EMP-02014,Karyawan-02014,Operations,Area Supervisor,2022-10-08,,1,Band-2,Semarang
EMP-02015,Karyawan-02015,Operations,Apoteker,2025-11-23,,1,Band-2,Bandung
EMP-02016,Karyawan-02016,Operations,Store Manager,2022-08-05,,1,Band-2,Bandung
EMP-02017,Karyawan-02017,Operations,Asisten Apoteker,2016-08-24,,1,Band-1,Medan
EMP-02018,Karyawan-02018,Operations,Kasir,2022-07-04,,1,Band-1,Makassar
EMP-02019,Karyawan-02019,Operations,Apoteker,2024-09-14,,1,Band-3,Bandung
EMP-02020,Karyawan-02020,Operations,Apoteker,2017-02-24,2025-02-12,0,Band-3,Makassar
EMP-02021,Karyawan-02021,Operations,Asisten Apoteker,2021-07-26,2025-02-06,0,Band-1,Lainnya
EMP-02022,Karyawan-02022,Operations,Area Supervisor,2022-02-24,,1,Band-1,Surabaya
EMP-02023,Karyawan-02023,Operations,Area Supervisor,2019-02-01,2025-02-28,0,Band-5,Medan
EMP-02024,Karyawan-02024,Operations,Apoteker,2022-12-09,,1,Band-1,Semarang
EMP-02025,Karyawan-02025,Operations,Store Manager,2022-04-01,,1,Band-3,Bandung
EMP-02026,Karyawan-02026,Operations,Asisten Apoteker,2025-08-17,,1,Band-1,Semarang
EMP-02027,Karyawan-02027,Operations,Asisten Apoteker,2023-09-26,2025-03-12,0,Band-2,Makassar
EMP-02028,Karyawan-02028,Operations,Store Manager,2015-01-22,,1,Band-4,Makassar
EMP-02029,Karyawan-02029,Operations,Apoteker,2017-05-22,,1,Band-1,Semarang
EMP-02030,Karyawan-02030,Operations,Apoteker,2025-03-21,,1,Band-2,Surabaya
EMP-02031,Karyawan-02031,Operations,Asisten Apoteker,2023-04-04,,1,Band-3,Medan
EMP-02032,Karyawan-02032,Operations,Kasir,2020-10-02,,1,Band-5,Jakarta
EMP-02033,Karyawan-02033,Operations,Kasir,2016-04-07,,1,Band-2,Lainnya
EMP-02034,Karyawan-02034,Operations,Area Supervisor,2018-09-14,,1,Band-2,Lainnya
EMP-02035,Karyawan-02035,Operations,Kasir,2024-11-18,,1,Band-4,Semarang
EMP-02036,Karyawan-02036,Operations,Area Supervisor,2025-10-09,,1,Band-2,Surabaya
EMP-02037,Karyawan-02037,Operations,Apoteker,2018-04-17,,1,Band-2,Bandung
EMP-02038,Karyawan-02038,Operations,Area Supervisor,2020-06-15,,1,Band-1,Lainnya
EMP-02039,Karyawan-02039,Operations,Apoteker,2018-06-08,2025-12-28,0,Band-4,Medan
EMP-02040,Karyawan-02040,Operations,Kasir,2022-03-10,,1,Band-1,Medan
EMP-02041,Karyawan-02041,Operations,Area Supervisor,2022-06-04,2025-02-22,0,Band-1,Semarang
EMP-02042,Karyawan-02042,Operations,Store Manager,2023-03-08,,1,Band-2,Semarang
EMP-02043,Karyawan-02043,Operations,Asisten Apoteker,2018-05-20,,1,Band-4,Medan
EMP-02044,Karyawan-02044,Operations,Store Manager,2019-08-05,,1,Band-5,Jakarta
EMP-02045,Karyawan-02045,Operations,Asisten Apoteker,2023-03-18,,1,Band-2,Makassar
EMP-02046,Karyawan-02046,Operations,Area Supervisor,2015-03-27,2025-05-02,0,Band-2,Semarang
EMP-02047,Karyawan-02047,Operations,Store Manager,2015-08-20,2025-07-01,0,Band-2,Makassar
EMP-02048,Karyawan-02048,Operations,Apoteker,2021-02-15,,1,Band-2,Medan
EMP-02049,Karyawan-02049,Operations,Area Supervisor,2023-09-01,,1,Band-1,Medan
EMP-02050,Karyawan-02050,Operations,Store Manager,2021-12-23,,1,Band-1,Semarang
EMP-02051,Karyawan-02051,Operations,Kasir,2021-06-17,,1,Band-4,Bandung
EMP-02052,Karyawan-02052,Operations,Apoteker,2023-02-13,,1,Band-1,Lainnya
EMP-02053,Karyawan-02053,Operations,Asisten Apoteker,2019-07-11,,1,Band-1,Bandung
EMP-02054,Karyawan-02054,Operations,Asisten Apoteker,2024-01-25,2025-08-08,0,Band-3,Jakarta
EMP-02055,Karyawan-02055,Operations,Apoteker,2020-11-13,,1,Band-1,Jakarta
EMP-02056,Karyawan-02056,Operations,Kasir,2024-01-27,,1,Band-1,Makassar
EMP-02057,Karyawan-02057,Operations,Store Manager,2021-07-08,,1,Band-1,Semarang
EMP-02058,Karyawan-02058,Operations,Kasir,2024-09-08,,1,Band-4,Semarang
EMP-02059,Karyawan-02059,Operations,Store Manager,2025-11-24,,1,Band-2,Bandung
EMP-02060,Karyawan-02060,Operations,Kasir,2020-03-09,,1,Band-3,Medan
EMP-02061,Karyawan-02061,Operations,Store Manager,2021-12-23,,1,Band-2,Jakarta
EMP-02062,Karyawan-02062,Operations,Area Supervisor,2024-11-08,,1,Band-1,Jakarta
EMP-02063,Karyawan-02063,Operations,Area Supervisor,2023-04-07,,1,Band-1,Medan
EMP-02064,Karyawan-02064,Operations,Kasir,2018-12-05,,1,Band-1,Bandung
EMP-02065,Karyawan-02065,Operations,Kasir,2015-02-10,,1,Band-1,Semarang
EMP-02066,Karyawan-02066,Operations,Apoteker,2023-02-01,,1,Band-2,Bandung
EMP-02067,Karyawan-02067,Operations,Kasir,2023-09-17,2025-09-23,0,Band-1,Jakarta
EMP-02068,Karyawan-02068,Operations,Store Manager,2015-05-22,2025-09-26,0,Band-1,Medan
EMP-02069,Karyawan-02069,Operations,Apoteker,2024-03-22,,1,Band-3,Surabaya
EMP-02070,Karyawan-02070,Operations,Kasir,2024-10-21,2025-07-16,0,Band-2,Surabaya
EMP-02071,Karyawan-02071,Operations,Area Supervisor,2025-04-26,,1,Band-1,Medan
EMP-02072,Karyawan-02072,Operations,Asisten Apoteker,2022-03-10,,1,Band-4,Medan
EMP-02073,Karyawan-02073,Operations,Apoteker,2024-05-08,,1,Band-1,Semarang
EMP-02074,Karyawan-02074,Operations,Area Supervisor,2024-05-16,,1,Band-1,Bandung
EMP-02075,Karyawan-02075,Operations,Kasir,2023-07-23,,1,Band-2,Semarang
EMP-02076,Karyawan-02076,Operations,Apoteker,2025-01-20,,1,Band-2,Jakarta
EMP-02077,Karyawan-02077,Operations,Area Supervisor,2023-05-01,,1,Band-2,Medan
EMP-02078,Karyawan-02078,Operations,Area Supervisor,2024-10-27,2025-07-07,0,Band-4,Bandung
EMP-02079,Karyawan-02079,Operations,Area Supervisor,2024-10-05,,1,Band-3,Semarang
EMP-02080,Karyawan-02080,Operations,Apoteker,2022-07-28,,1,Band-3,Makassar
EMP-02081,Karyawan-02081,Operations,Kasir,2018-09-26,,1,Band-2,Jakarta
EMP-02082,Karyawan-02082,Operations,Area Supervisor,2017-01-20,2025-02-03,0,Band-5,Medan
EMP-02083,Karyawan-02083,Operations,Asisten Apoteker,2019-11-27,2025-09-17,0,Band-1,Makassar
EMP-02084,Karyawan-02084,Operations,Apoteker,2015-01-25,,1,Band-4,Bandung
EMP-02085,Karyawan-02085,Operations,Asisten Apoteker,2017-01-23,,1,Band-1,Surabaya
